type,E,SE,TE,NE,GSM,GSTD,GL1N,GL2N,GRAYP2P,GSKEW,GMEDIAN,WGENERGY1,WGENERGY2,WGENERGY3,WGSTD1,WGSTD2,WGSTD3,WGCONTRAST1,WGCONTRAST2,WGHOMOGENEITY1,WGHOMOGENEITY2,GLCMenergy,GLCMcontrast,GLCMentropy,GLCMhomogeneity,LBP-1,LBP-2,LBP-3,LBP-4,LBP-5,LBP-6,LBP-7,LBP-8,LBP-9,LBP-10,LBP-11,LBP-12,LBP-13,LBP-14,LBP-15,LBP-16,LBP-17,LBP-18,LBP-19,LBP-20,LBP-21,LBP-22,LBP-23,LBP-24,LBP-25,LBP-26
bcc,5.380407562077609,5.380407562077587,1,0.2982057795080243,183.43285555555556,25.211507274079977,93392.0,95671.62032428604,169,-1.2654720491103246,189.0,9298731841.687504,682322.5625000005,285058.25000000006,100.4528844446378,3.6630791359883204,1.186461714485147,682312.864268683,285057.5084876545,1.4656011732545096e-06,3.508051751569831e-06,0.008995363032744194,1.1779673620845432,7.846137147049421,0.8570618196891895,0.7723475354731685,0.06474519632143921,0.0020885547200464264,0.03216374268871497,0.01336675020829713,0.0016708437760371412,0.0045948203841021384,0.017126148704380697,0.010860484544241418,0.0012531328320278558,0.0004177109440092853,0.0004177109440092853,0.008354218880185706,0.0020885547200464264,0.0016708437760371412,0.028822055136640684,0.02464494569654783,0.0004177109440092853,0.0004177109440092853,0.0008354218880185706,0.0,0.0,0.0004177109440092853,0.0016708437760371412,0.008354218880185706,0.0012531328320278558
bcc,5.052725400181752,5.052725400181736,4,0.28004419725024926,179.44314074074074,26.0644496852515,88368.0,93685.76024609995,143,-1.2282091093044214,188.0,8920198125.062504,600303.1875000002,255775.50000000006,103.87402705747664,3.435640379488094,1.1238445690385372,600214.3219530485,255762.88960987664,1.6660687646994531e-06,3.909856084552538e-06,0.010506501510367548,1.0553074723648548,7.70424131077039,0.8673554183706591,0.7179962893982191,0.07829313543308745,0.0022263450834053306,0.041929499070800395,0.014842300556035536,0.001855287569504442,0.00705009276411688,0.03821892393179151,0.01410018552823376,0.0022263450834053306,0.0,0.0007421150278017768,0.013729128014332872,0.0029684601112071073,0.0029684601112071073,0.028942486084269296,0.015213358069936426,0.0011131725417026653,0.0,0.0011131725417026653,0.0003710575139008884,0.0003710575139008884,0.0003710575139008884,0.0014842300556035537,0.011502782930927541,0.0003710575139008884
bcc,5.29062552388756,5.290625523887533,4,0.29322966526846544,165.6035777777778,22.700343556208054,82661.0,86392.3384377489,175,-0.9546827917687866,168.0,7586219889.937503,994385.3125000008,387799.00000000006,90.47006713098243,4.4215393370843525,1.3838004784145572,994118.0140621936,387768.01222222234,1.0059157765364283e-06,2.5788548555471492e-06,0.007880864454634368,1.5745005595814852,8.002567327461449,0.8347501494237526,0.697735477495972,0.06826386609556076,0.0016409583196048258,0.05973088283361566,0.020019691499178874,0.0006563833278419303,0.003610108303130617,0.051526091235591535,0.011486708237233781,0.0006563833278419303,0.00032819166392096516,0.0009845749917628955,0.011158516573312816,0.001969149983525791,0.004594683294893513,0.03839842467875292,0.013455858220759571,0.00032819166392096516,0.0,0.00032819166392096516,0.0009845749917628955,0.0,0.0,0.0016409583196048258,0.01017394158154992,0.00032819166392096516
bcc,3.3684080728084473,3.36840807280844,3,0.1866919454453175,164.53404814814814,14.367421093284479,79225.0,85633.71714860878,98,-0.4931195834094164,166.0,7390617734.562503,562821.1875000002,245514.25000000003,57.40605550774715,3.326861649846763,1.1010965682536786,562808.2290326944,245513.76465555566,1.7768009983040072e-06,4.073074796144939e-06,0.01352441471094222,1.0240982558161151,7.072917061025773,0.8762598268476075,0.7151034786122809,0.06693086745632185,0.0008806693086358138,0.03874944957997581,0.02289740202453116,0.0013210039629537207,0.006164685160450697,0.047996477320651855,0.013210039629537207,0.0013210039629537207,0.0,0.0008806693086358138,0.010127697049311858,0.0022016732715895346,0.0017613386172716276,0.027741083222028135,0.024658740641802786,0.0004403346543179069,0.0,0.0017613386172716276,0.0,0.0,0.0,0.0022016732715895346,0.012769704975219301,0.0008806693086358138
bcc,4.882809947913542,4.882809947913524,8,0.270626737827429,171.45522962962963,22.957972617917463,86844.0,89381.53987368786,146,-0.8491427368987411,176.0,8114502839.500004,819737.5000000005,321850.00000000006,91.42064328090257,4.014250830017362,1.2605681479981954,819407.5645821048,321778.991288889,1.2203924186586897e-06,3.1077134286519874e-06,0.008179564128541938,1.3160148131072202,7.932000903024244,0.8432076176413388,0.7064477372564498,0.06567881457486269,0.003203844613407936,0.05166199439120297,0.01762114537374365,0.000800961153351984,0.007609130956843848,0.04845814977779503,0.011213456146927776,0.000800961153351984,0.0,0.000400480576675992,0.013215859030307735,0.001201441730027976,0.00600720865013988,0.031237484980727374,0.019623548257123608,0.0,0.0,0.001201441730027976,0.001201441730027976,0.0,0.0,0.00200240288337996,0.009211053263547816,0.001201441730027976
bcc,5.695516006193706,5.695516006193676,8,0.31567047119225694,149.06769259259258,28.905377929867367,83388.0,78129.29820268085,171,-0.6470459977659533,154.0,6253136806.625002,1454495.875000001,506021.7500000001,114.95211867376027,5.347422530601272,1.5806595777910797,1454052.0746017706,505943.1519246916,6.877328052649491e-07,1.9765027349280385e-06,0.005478655830430054,2.016663816085458,8.536029016765397,0.8124804982682432,0.7509157508851887,0.06227106226852784,0.0024420024419030528,0.040293040291400364,0.012617012616499106,0.0016280016279353684,0.004477004476822263,0.03174603174473968,0.010989010988563737,0.0028490028488868946,0.0,0.0008140008139676842,0.010989010988563737,0.0028490028488868946,0.004070004069838421,0.03174603174473968,0.012617012616499106,0.0008140008139676842,0.0004070004069838421,0.0016280016279353684,0.0008140008139676842,0.0,0.0,0.0008140008139676842,0.010989010988563737,0.0012210012209515264
bcc,6.026498162042886,6.026498162042849,2,0.33401495358498795,184.3930222222222,28.28154758023046,90093.0,96174.2991354034,244,-1.2681096749709904,190.0,9422758835.312504,2009717.4375000014,694246.5000000001,112.958621487502,6.286153940202593,1.8514570277774336,2009374.9396521647,694148.3579555558,4.976669523439731e-07,1.4406121514615402e-06,0.00630587619875268,2.7569752482794265,8.479060108256965,0.8098786977935598,0.7168375785406274,0.07343698312691244,0.005292755540678374,0.05921270261133931,0.014555077736865528,0.0016539861064619919,0.007277538868432764,0.0416804498828422,0.008931524974894757,0.0009923916638771952,0.0,0.0,0.010916308302649147,0.0013231888851695935,0.005954349983263171,0.03407211379311703,0.007277538868432764,0.0006615944425847968,0.0,0.0,0.0009923916638771952,0.0,0.0003307972212923984,0.0003307972212923984,0.006946741647140366,0.0013231888851695935
bcc,5.3015337038907475,5.301533703890728,2,0.2938342444352545,180.24836666666667,20.270139850391864,92375.0,93926.75272323475,156,-0.8720522098305238,184.0,8916824036.562504,833310.1875000005,329080.7500000001,80.74171380860224,4.047789800892963,1.2747081387566122,833157.0255420358,329038.3699000001,1.2002524963369586e-06,3.0391499968648574e-06,0.0097953046157703,1.3380755230506671,7.617363258331385,0.8592092820609057,0.7302985804830985,0.07293196279623436,0.003915810083019294,0.03915810083019294,0.01957905041509647,0.0,0.0068526676452837654,0.03573176700755106,0.012726382769812708,0.0014684287811322354,0.0,0.0,0.01076847772830306,0.002447381301887059,0.005873715124528942,0.025452765539625416,0.01321585903019012,0.0014684287811322354,0.0,0.0004894762603774118,0.0009789525207548235,0.0004894762603774118,0.0004894762603774118,0.002447381301887059,0.011747430249057883,0.0014684287811322354
bcc,5.600366445490228,5.600366445490208,1,0.31039686531908633,176.80526296296296,24.368564899562386,87677.0,92177.12673909571,154,-1.8328596385334142,185.0,8634879875.562504,714189.1875000005,278653.25,97.04284372518235,3.746536796090703,1.1728420437633367,713757.9554928718,278550.58807283954,1.4010332091868047e-06,3.589999277758582e-06,0.014535107068638514,1.1363305955359897,7.366491414433108,0.8720623018213006,0.7045191193238889,0.07531865584877101,0.0038624951717318467,0.0529161838527263,0.016608729238446942,0.001158748551519554,0.0038624951717318467,0.03901120123449165,0.01235998454954191,0.0,0.0,0.001158748551519554,0.013904982618234647,0.0027037466202122925,0.003476245654558662,0.028582464270815667,0.022016222478871528,0.0007724990343463693,0.0,0.0007724990343463693,0.00038624951717318467,0.0,0.0,0.001158748551519554,0.013132483583888278,0.002317497103039108
bcc,6.123424167422248,6.123424167422211,1,0.3393870178115854,177.7632074074074,23.592761515658996,87149.0,92578.442239795,216,-1.831595470816403,181.0,8719679964.937504,2070996.8125000019,705830.5000000001,93.47398415181439,6.38164248595288,1.8669265324700395,2070884.5976216835,705796.4722222226,4.828851971100933e-07,1.416837038040775e-06,0.007457675563664548,2.7847609787656484,8.228545001597139,0.7976775883586443,0.7385892115927183,0.05117565698301606,0.005186721991521898,0.04598893499149416,0.010373443983043795,0.0013831258644058395,0.007952973720333576,0.04875518672030584,0.007952973720333576,0.0013831258644058395,0.0,0.0006915629322029197,0.0062240663898262775,0.0006915629322029197,0.005878284923724817,0.04011065006776934,0.011065006915246716,0.0006915629322029197,0.0,0.0010373443983043797,0.0020746887966087593,0.0,0.00034578146610145987,0.0031120331949131387,0.008990318118637956,0.00034578146610145987
bcc,5.496884256143243,5.496884256143224,1,0.30466142862895235,175.33642962962963,17.641991791279313,86227.0,91232.44631678454,143,-1.4577070909237282,178.0,8418968086.062504,787491.6875000007,314164.50000000006,70.1154731271891,3.9352858887938478,1.2455639795654732,787487.2550995583,314164.49950617313,1.2698602087387004e-06,3.183035697974057e-06,0.01210627872268919,1.280314072080044,7.355090002249815,0.8599836719562686,0.7018561484647388,0.07695282288952232,0.0038669760245991116,0.05955143077882632,0.018948182520535647,0.002320185614759467,0.004253673627059023,0.04176334106567041,0.005027068831978845,0.0011600928073797335,0.0,0.0,0.010440835266417602,0.0019334880122995558,0.0019334880122995558,0.030935808196792893,0.014694508893476625,0.0011600928073797335,0.0,0.0011600928073797335,0.0007733952049198224,0.0,0.0,0.002706883217219378,0.017401392110696003,0.0011600928073797335
bcc,5.337381287895252,5.337381287895212,1,0.2958210747279785,138.30994444444445,20.59073068147203,68892.0,72173.75536724512,180,-2.023779573266782,140.0,5295219782.562502,872479.1875000003,334983.25,82.69952438370439,4.141826357007305,1.2860608278479133,872317.7953158804,334925.37171728414,1.1463698883593173e-06,2.9857308484627584e-06,0.010604278975089724,1.3588980892430218,7.636812968486665,0.8402854573625105,0.7075009423027705,0.07312476441488411,0.005277044854682359,0.04070863173612105,0.016584998114715983,0.0018846588766722708,0.005653976630016812,0.03844704108411432,0.012061816810702532,0.0026385224273411793,0.0,0.00037693177533445414,0.013192612136705896,0.0033923859780100873,0.005277044854682359,0.03467772333076978,0.01922352054205716,0.0011307953260033625,0.0,0.0015077271013378165,0.0007538635506689083,0.0,0.00037693177533445414,0.0018846588766722708,0.011684885035368079,0.0026385224273411793
bcc,5.615814605211756,5.615814605211735,7,0.3112530700691116,169.3188037037037,19.983557623947142,81450.0,88111.63442168573,145,-1.2197276198343194,172.0,7879163983.000004,1527675.500000001,546374.2500000001,79.18614363394131,5.481127288172043,1.64260293043731,1527674.1603539835,546374.2383839508,6.545894218560745e-07,1.8302439967041046e-06,0.008810493267361146,2.1835668950849785,7.904636348331855,0.8183715449142502,0.7408563782006755,0.07002676181668034,0.0040142729703829495,0.057091882245446396,0.01650312221157435,0.0026761819802553,0.0026761819802553,0.035236396073361445,0.0098126672609361,0.0008920606600850999,0.0,0.0,0.009366636930893549,0.00044603033004254997,0.00312221231029785,0.02096342551199985,0.014272970561361599,0.0,0.0,0.00044603033004254997,0.0,0.0,0.0008920606600850999,0.00223015165021275,0.007582515610723349,0.0008920606600850999
bcc,6.380676076214413,6.380676076214377,7,0.3536450466144579,149.40384444444445,36.28113577836828,76525.0,78316.99798394326,206,-1.4456191309004436,161.0,6397306508.125002,2704872.875000002,876914.5000000001,145.09862330497583,7.291025204023247,2.080357027552014,2703137.617531958,876396.7858222226,3.699403328834939e-07,1.1410343752315801e-06,0.00590169347125279,3.460512323806195,8.79037908830493,0.790766876047134,0.7410943811699929,0.07455012853196658,0.0029379360997819344,0.0448035255216745,0.01028277634923677,0.0022034520748364507,0.005875872199563869,0.027910392947928374,0.01211898641160048,0.0040396621372001595,0.0003672420124727418,0.0011017260374182253,0.00624311421203661,0.0036724201247274177,0.006610356224509352,0.0334190231350195,0.009915534336764028,0.0011017260374182253,0.0,0.0007344840249454836,0.0003672420124727418,0.0,0.0,0.0014689680498909672,0.008813808299345803,0.0003672420124727418
bcc,4.97781813791463,4.9778181379146105,1,0.2758925083163807,155.6964037037037,18.17488365727665,77559.0,81104.96194124944,124,-0.8830386398869022,159.0,6660394736.375002,514759.12500000023,225242.75000000003,72.37644879037843,3.1790992785002206,1.0541995022817967,513924.2825172077,225045.65959876555,1.9458081437480496e-06,4.443522964450548e-06,0.011282965353467313,0.9364772765299255,7.364096719953044,0.8730382974325063,0.7168649979188813,0.05006155108534832,0.0028723840786675264,0.038982355353345,0.02215839146400663,0.0016413623306671579,0.004924086992001474,0.03323758719600995,0.018054985637338736,0.0,0.0,0.0,0.018054985637338736,0.0012310217480003686,0.0008206811653335789,0.043496101762679686,0.027903159621341687,0.00041034058266678947,0.0,0.0012310217480003686,0.00041034058266678947,0.0,0.0,0.0012310217480003686,0.01600328272400479,0.00041034058266678947
bcc,6.494887918114011,6.494887918113971,1,0.3599751676972489,146.30207037037036,41.91287906203918,78820.0,77164.53933782181,235,-1.185712917850414,155.0,6268199977.937502,3153816.812500002,999463.7500000001,167.42509386778215,7.8746346233413504,2.2214444294954543,3153201.9124397757,999300.1090506178,3.171378524530966e-07,1.0006993797395523e-06,0.00408988705459729,3.896505311376421,9.212435271780715,0.7858550978668251,0.7121673003531496,0.07680608364726974,0.007604562737353439,0.04866920151906201,0.012547528516633174,0.0030418250949413757,0.005703422053015079,0.037262357413031855,0.012547528516633174,0.0011406844106030159,0.0,0.00038022813686767196,0.011406844106030158,0.0011406844106030159,0.006463878326750423,0.037262357413031855,0.011406844106030158,0.0007604562737353439,0.0,0.00038022813686767196,0.0,0.00038022813686767196,0.00038022813686767196,0.0011406844106030159,0.010646387832294815,0.0007604562737353439
bcc,4.761341288830663,4.761341288830648,1,0.26389441211610015,141.30417407407407,11.818605247004108,67144.0,73482.07220293974,89,-1.3825374726364201,143.0,5451353760.562502,510693.6875,231292.75000000003,46.746929564848166,3.169014492400891,1.0687278121290888,510668.8975774337,231291.27512469137,1.9582121537688023e-06,4.323533933249144e-06,0.019905529612339025,0.9618108874850809,6.665622982792289,0.8737728838401334,0.6166573191077774,0.1057206954541301,0.0028042624788893926,0.08468872686245965,0.02243409983111514,0.004486819966223028,0.005047672462000907,0.06533931575812285,0.008693213684557118,0.0016825574873336356,0.0,0.0005608524957778785,0.009534492428223936,0.002243409983111514,0.005608524957778785,0.0392596747044515,0.010936623667668632,0.0008412787436668178,0.0,0.0008412787436668178,0.0016825574873336356,0.00028042624788893926,0.0,0.0028042624788893926,0.005608524957778785,0.002243409983111514
bcc,5.473342694256243,5.473342694256221,1,0.303356652042355,168.5273,16.23915350508923,80042.0,87655.41250632219,143,-1.428934717162978,171.0,7770057552.750004,885167.2500000006,340758.25000000006,64.54646371731289,4.172199494754611,1.2972069956520675,885158.5925319573,340756.06288765435,1.1297397762357714e-06,2.934642033611184e-06,0.013079366704599261,1.3811065956252255,7.283868652738672,0.8560245644878272,0.7215341589803622,0.07590890930579669,0.0023971234517620008,0.041550139830541344,0.015581302436453006,0.0015980823011746673,0.004394726328230335,0.047942469035240014,0.01118657610822267,0.0011985617258810004,0.0,0.0,0.011985617258810003,0.001997602876468334,0.001997602876468334,0.02876548142114401,0.01638034358704034,0.0011985617258810004,0.0,0.0011985617258810004,0.0007990411505873336,0.0,0.0,0.0023971234517620008,0.009588493807048003,0.0003995205752936668
bcc,5.873182750657446,5.873182750657421,2,0.3255175412170054,177.03295925925926,31.28826816553355,90276.0,92511.02158682571,178,-1.505147140287802,188.0,8760574577.562504,1283051.1875000007,455085.7500000001,124.63997363508254,5.023137142031331,1.499107718709319,1283042.4581182406,455083.1003395064,7.793968268749348e-07,2.1973960401032905e-06,0.01024699511210611,1.809337016780008,7.928517202876803,0.8577716588739851,0.7243947858203206,0.057728119178483125,0.0029795158285668712,0.04692737429992822,0.020484171321397238,0.0011173184357125767,0.008938547485700613,0.03687150837851503,0.013035381749980061,0.0014897579142834356,0.0003724394785708589,0.0003724394785708589,0.012662942271409202,0.002607076349996012,0.004096834264279448,0.03277467411423558,0.018621973928542944,0.0014897579142834356,0.0,0.0,0.0003724394785708589,0.0,0.0,0.0014897579142834356,0.009310986964271472,0.0018621973928542943
bcc,6.141854179878785,6.141854179878758,8,0.34040848991523864,180.9643851851852,43.11248429347741,96945.0,95522.47096178035,204,-1.1474097808028318,198.0,9390282887.312504,1473919.437500001,504687.00000000006,171.84430865074307,5.383622994375983,1.5786566138040505,1473805.714342429,504661.7326222224,6.78515025252936e-07,1.981521391135839e-06,0.006356778096924682,2.0058616625333237,8.655902509617,0.8187817522198969,0.7351816443243222,0.07026768642111532,0.002868068833514911,0.034894837474431416,0.008126195028292248,0.0019120458890099406,0.003824091778019881,0.04063097514146124,0.010516252389554673,0.002390057361262426,0.0,0.0009560229445049703,0.009082217972797218,0.0014340344167574554,0.004302103250272366,0.03346080305767396,0.023900573612624258,0.00047801147225248514,0.0,0.0009560229445049703,0.0009560229445049703,0.0,0.0,0.002390057361262426,0.011472275334059643,0.0
bcc,6.290726769037674,6.290726769037644,1,0.3486596615942036,173.58731481481482,35.50919763756785,88981.0,90870.74531566186,200,-1.266974980083723,183.0,8503565306.750004,2032112.2500000014,673623.7500000001,141.4106855512682,6.3215113365195155,1.8238491213047072,2032042.5586283202,673601.1875000005,4.921154351017085e-07,1.4845557490117255e-06,0.005276924755676577,2.651100944038134,8.78187865782266,0.7992444157824812,0.7188026981147216,0.06829679594990318,0.006323777402768812,0.0472175379406738,0.012647554805537625,0.0012647554805537626,0.008010118043507163,0.04848229342122756,0.009696458684245512,0.0004215851601845875,0.0,0.0004215851601845875,0.008853288363876338,0.0021079258009229374,0.0037942664416612875,0.03920741989716664,0.01180438448516845,0.000843170320369175,0.0,0.0004215851601845875,0.000843170320369175,0.0,0.0004215851601845875,0.0004215851601845875,0.009696458684245512,0.0
bcc,5.540367346213627,5.540367346213606,2,0.3070714521485923,158.81037407407408,24.84080233258852,77518.0,82884.01970503695,141,-1.0476039823632548,165.0,6996283214.500003,893326.5000000005,342830.75000000006,99.05548439462578,4.19015327466355,1.3008321698207432,892793.0000540811,342663.2776432099,1.1200792119340238e-06,2.9183082837751285e-06,0.008275741231053721,1.3948079761740988,7.942594861050988,0.8440901910087041,0.7347972972662671,0.07179054053750886,0.0033783783782357106,0.05194256756537405,0.016047297296619627,0.0012668918918383916,0.002533783783676783,0.04180743243066692,0.010557432431986596,0.0008445945945589276,0.0,0.0,0.00886824324286874,0.0033783783782357106,0.002533783783676783,0.027027027025885685,0.01097972972926606,0.0004222972972794638,0.0,0.0,0.0004222972972794638,0.0,0.0004222972972794638,0.0012668918918383916,0.00886824324286874,0.0008445945945589276
bcc,6.339998694671986,6.339998694671953,1,0.3513905277641201,187.9223851851852,30.16146189009957,94878.0,98133.07775631562,209,-1.8404031653724946,196.0,9815643311.812504,739689.9375000006,293214.50000000006,120.30581149310134,3.813077010900885,1.2031328350737067,739336.437400443,293124.5453135803,1.35256237465272e-06,3.411507512694666e-06,0.009100872361783374,1.201191852791029,7.888044759795018,0.864202719727687,0.7576328684222529,0.055032039198830304,0.003015454202675633,0.030531473802090786,0.010554089709364717,0.00037693177533445414,0.007538635506689083,0.035431586881438694,0.016584998114715983,0.0018846588766722708,0.0,0.0,0.010554089709364717,0.00037693177533445414,0.0026385224273411793,0.026008292498077335,0.020354315868060524,0.0,0.00037693177533445414,0.00037693177533445414,0.0,0.0,0.0,0.002261590652006725,0.017715793440719347,0.0007538635506689083
bcc,5.180251976803257,5.180251976803225,1,0.2871122793147827,161.8312222222222,23.429361034952976,78793.0,84238.55055375621,182,-0.8850663921356794,167.0,7254017170.437502,1183749.312500001,435981.50000000006,93.41879126592255,4.82434636229398,1.4672377806538042,1183499.0613188304,435939.30775802495,8.449513715154796e-07,2.2938920356845383e-06,0.007634192795646576,1.7578694632107705,8.075943272394634,0.8245476517837591,0.7366269164996039,0.07597955706725794,0.004088586030525091,0.050085178873932365,0.012265758091575273,0.001703577512718788,0.005792163543243879,0.03986371379761964,0.0054514480407001215,0.0006814310050875152,0.0006814310050875152,0.0013628620101750304,0.006473594548331394,0.0013628620101750304,0.006814310050875152,0.033390119249288246,0.006473594548331394,0.0,0.0,0.0006814310050875152,0.0003407155025437576,0.0006814310050875152,0.0010221465076312728,0.0020442930152625455,0.0054514480407001215,0.0006814310050875152
bcc,4.566471228538508,4.566471228538498,4,0.2530938588937422,190.579,18.92913910213954,91743.0,99174.50362425779,121,-1.9515216406150264,195.0,9945731580.500004,485630.00000000047,212528.5000000001,75.31319351858032,3.090267089098623,1.0244619707548637,485604.82217797503,212528.27172839514,2.059283382383951e-06,4.705234210174891e-06,0.017674704479934418,0.8881552773553547,6.889662528729659,0.8909733956144268,0.6557943207729934,0.08365310820860887,0.006139677666686889,0.07636224097941818,0.018035303145892738,0.0015349194166717223,0.004604758250015167,0.041826554104304435,0.015349194166717223,0.0007674597083358612,0.0,0.0,0.014581734458381361,0.001918649270839653,0.0023023791250075835,0.026093630083419278,0.026093630083419278,0.0007674597083358612,0.0,0.0,0.0023023791250075835,0.0,0.0007674597083358612,0.0015349194166717223,0.01918649270839653,0.0003837298541679306
bcc,5.120537929879105,5.120537929879084,4,0.28380266499558116,175.8157148148148,25.72577073114161,89148.0,91760.93481283872,164,-0.6869805747848865,180.0,8555371809.500004,1010654.0000000007,377401.75000000006,102.51026092042751,4.457945240827337,1.3651294499294848,1010556.0729154383,377374.6290506175,9.895532145601818e-07,2.6498796504579517e-06,0.006702183201055878,1.5267046785473932,8.17697151505774,0.8348057517765701,0.7007839720949136,0.06445993031078137,0.0052264808360093,0.04660278745441626,0.023954703831709293,0.0004355400696674417,0.010017421602351159,0.05313588849942788,0.009581881532683717,0.0008710801393348834,0.0004355400696674417,0.0004355400696674417,0.014372822299025576,0.0021777003483372083,0.0047909407663418585,0.02918118466771859,0.016114982577695343,0.001306620209002325,0.0004355400696674417,0.0004355400696674417,0.0008710801393348834,0.0,0.0004355400696674417,0.0017421602786697667,0.010017421602351159,0.0021777003483372083
bcc,6.421706741824621,6.421706741824582,3,0.35591914601693875,174.32185185185185,39.060064623890426,95555.0,91813.74078353462,228,-1.2854847493726125,184.0,8655404959.312504,2238106.9375000014,738474.0000000001,155.43755457515346,6.629849474388541,1.908646318274011,2235106.871097593,737693.4805728398,4.4740569926449707e-07,1.3555747349817133e-06,0.005147951656504704,2.892873608947355,8.89267125779268,0.8003717875579489,0.7259128904212093,0.07303123624843681,0.005719313682106498,0.04707435107579964,0.012318521776844765,0.0017597888252635378,0.005719313682106498,0.04267487901264079,0.01099868015789711,0.0008798944126317689,0.00043994720631588446,0.0008798944126317689,0.006159260888422382,0.0013198416189476533,0.006599208094738266,0.03607567091790252,0.012758468983160649,0.0013198416189476533,0.0,0.0,0.00043994720631588446,0.0,0.00043994720631588446,0.0017597888252635378,0.005279366475790613,0.00043994720631588446
bcc,6.410361433211304,6.410361433211273,2,0.3552903392658226,184.25803333333334,46.0323286589094,99086.0,97266.9377729444,218,-1.3287868403262066,202.0,9787475940.500004,1478791.000000001,500245.2500000001,183.5479499300449,5.392627144238441,1.5717166322242586,1478739.7392281226,500234.36733209895,6.762510651610119e-07,1.999058973645329e-06,0.00607088675378179,1.9950446363835792,8.72416542238502,0.8173625401712378,0.7498756837021444,0.06116360019586456,0.002983590253456808,0.04525111884409492,0.010939830929341629,0.0024863252112140065,0.003480855295699609,0.02635504723886847,0.009448035802613225,0.0024863252112140065,0.0,0.0004972650422428014,0.013426156140555636,0.003480855295699609,0.003978120337942411,0.026852312281111273,0.01839880656298365,0.001491795126728404,0.0,0.0004972650422428014,0.001491795126728404,0.0,0.0004972650422428014,0.003978120337942411,0.010442565887098828,0.0004972650422428014
bcc,5.855127917313112,5.855127917313082,3,0.32451686318486445,161.89631481481482,33.534271156161516,83783.0,84554.51344312685,193,-0.6790382969644121,167.0,7402850752.687503,2099817.562500002,685595.2500000001,133.73876841705302,6.425150253261623,1.8398118842411335,2099217.9612598345,685443.8233024692,4.763676483752108e-07,1.4589066340628349e-06,0.004314636385068493,2.6743319415060736,8.93793545386569,0.7906749786611604,0.7680525163693626,0.06072210065313336,0.004923413566470272,0.03719912472444206,0.007658643325620424,0.0016411378554900909,0.005470459518300303,0.03446389496529191,0.009299781181110515,0.0027352297591501516,0.0,0.0005470459518300303,0.006564551421960363,0.002188183807320121,0.004923413566470272,0.025711159736011423,0.014223194747580787,0.0005470459518300303,0.0,0.0010940919036600606,0.002188183807320121,0.0,0.0005470459518300303,0.0010940919036600606,0.007658643325620424,0.0005470459518300303
bcc,4.842079657237152,4.8420796572371305,8,0.2683692865208867,153.56877777777777,19.156228925712938,74941.0,79918.37555331971,137,-0.539771278913895,156.0,6491762671.062502,1326929.687500001,483003.50000000006,75.89038032119083,5.108311569644901,1.5444095337381325,1326922.9746570804,483003.16360000026,7.53622678539991e-07,2.070375527504044e-06,0.008311953174051973,1.9328028153827277,7.908459479980851,0.8204109451734168,0.7280986372249157,0.06489292666888732,0.004218040233477676,0.05029201816838767,0.013951979233810774,0.0022712524334110563,0.005191434133510985,0.05256327060179873,0.004866969500166549,0.0003244646333444366,0.0,0.0003244646333444366,0.010058403633677535,0.0012978585333777463,0.0029201817000999294,0.03406878650116584,0.012329656067088591,0.0003244646333444366,0.0,0.0012978585333777463,0.0009733939000333097,0.0,0.0,0.0009733939000333097,0.008436080466955351,0.0003244646333444366
bcc,4.521538676792054,4.521538676792035,6,0.2506034998523047,162.0624777777778,21.537985656901938,82085.0,84562.86527488555,144,-0.5650281632150339,166.0,7243942935.562504,766826.6875000002,302595.75000000006,85.97388148760119,3.8831172308744217,1.2223938956400904,766746.7809500986,302584.9843098766,1.304209839069729e-06,3.30484573593437e-06,0.008311814794640056,1.2396877126316688,7.826646814103618,0.8483067522380097,0.7343220338671897,0.05677966101454324,0.0038135593218723072,0.037288135591640334,0.011016949152075553,0.0,0.009745762711451451,0.037288135591640334,0.011440677965616921,0.002542372881248205,0.0,0.0008474576270827349,0.013559322033323759,0.00042372881354136747,0.0076271186437446145,0.028813559320812986,0.01991525423644427,0.00042372881354136747,0.0,0.00042372881354136747,0.0008474576270827349,0.0,0.0,0.0029661016947895723,0.019067796609361535,0.0008474576270827349
bcc,5.689052464943568,5.689052464943529,2,0.31531223339434966,152.7970777777778,24.627652862883448,75922.0,79935.57865516082,204,-1.0930662520628764,155.0,6487876772.250002,1165164.7500000005,424653.75000000006,98.4013477567204,4.78658956465684,1.4480657087687898,1165046.7067354973,424621.0951246916,8.58333949947881e-07,2.3550352454135644e-06,0.006982744675648063,1.7131354782097854,8.23038652301014,0.8197091751215134,0.7200306395741084,0.07162006893636079,0.002297970126300346,0.04212945231550634,0.01800076598935271,0.002297970126300346,0.0061279203368009225,0.03638452699975548,0.013787820757802076,0.002297970126300346,0.0,0.0,0.013021830715701961,0.004595940252600692,0.0065109153578509806,0.03370356185240508,0.010723860589401614,0.00038299502105005765,0.0,0.001148985063150173,0.0007659900421001153,0.0,0.00038299502105005765,0.0026809651473504036,0.010723860589401614,0.00038299502105005765
